districtId,alpha_95PR,average_age,average_household_size,inhib_coef_april_01_14,mean_alpha_Mar_25_31,district_name,SES_highschool_dropouts,SES_residence_vacancies,SES_unemployment,RUR_surrounding_pop,SES_average_income,RUR_distance_to_urban_centers,SES_male_life_expectancy,SES_female_life_expectancy,SES_average_salary,RUR_area_share_farms_forests,RUR_settlement_density,SES_communal_tax_revenue,SES_net_migration,population_density,primary_care_capacity,hospital_capacity,share_of_nursing_home_care,average_living_area,RUR_share_of_1_2_family_homes,ruralness_index,socio_economic_status_index,cluster,total_population,population_60_plus,share_60_plus
9178,1.4054054054054055,39.8,2.3,-0.013534085301958751,1.03764117302655,Freising,3.7,28.9,2.5,422.0,3228.0,11.978333333333302,79.7,83.7,3111.1,83.0,1569.6,996.0,9.3,213.0,55.2,20.7,32.6,44.2,88.3705882352941,0.2781756280090119,3.605694291466674,2.0,162818.0,14974.0,0.091967718556916
9179,1.3916666666666657,42.9,2.2,-0.008520780210206988,1.0909901284168413,Fürstenfeldbruck,3.2,25.3,3.3,634.0,3040.0,23.498333333333303,80.3,84.4,2618.8,78.6,2642.4,864.0,10.9,484.0,53.7,18.1,35.1,43.9,88.27857142857141,-0.2762292683248761,3.195044233390535,2.0,201597.0,24155.0,0.11981825126366001
9180,1.323376623376623,45.0,2.1,-0.01196500375721935,1.0651535472719864,Garmisch-Partenkirchen,2.3,45.5,3.9,141.0,2660.0,17.913333333333302,78.8,82.7,2277.3,75.7,1618.0,710.0,9.0,85.0,89.6,149.1,34.0,45.2,78.66,0.06172066818465348,1.0816139141667354,2.0,84046.0,11197.0,0.13322466268472
9181,1.4012787723785167,41.5,2.4,-0.019207011568893276,1.122824261993551,Landsberg a.Lech,4.9,32.8,3.0,324.0,3056.0,28.3775,80.2,84.0,2569.6,79.9,1322.9,842.0,7.0,144.0,61.1,40.6,24.7,47.8,92.55625,0.998337365854346,2.3985340194131894,2.0,113084.0,12249.0,0.10831771072830802
9182,1.4783333333333333,43.7,2.2,-0.01376548606895014,1.0040611810690898,Miesbach,3.7,38.7,3.1,248.0,2893.0,31.981666666666698,78.9,83.3,2408.8,86.2,1532.2,867.0,10.4,112.0,77.5,46.8,38.2,47.7,82.45882352941179,0.8187697496982214,1.9461317648049787,2.0,93630.0,11526.0,0.123101570009612
9183,1.4709677419354836,42.5,2.5,-0.015524357900315184,1.1085840695095777,Mühldorf a.Inn,4.9,43.0,4.0,216.0,2933.0,43.3691666666667,77.3,82.0,2392.1,86.8,1296.3,787.0,9.6,137.0,68.9,35.6,36.7,46.4,93.93888888888891,1.7563567727300011,0.7197102530769888,4.0,106415.0,12024.0,0.112991589531551
9184,1.3732620320855604,42.4,2.2,-0.010010485615543263,1.050190550661198,München,3.3,22.6,3.0,820.0,4016.0,12.99,81.4,84.4,3623.4,76.7,2484.5,2094.0,12.3,501.0,53.2,38.5,40.8,44.9,84.6586206896552,-0.8600255777813786,7.615278965937477,1.0,317249.0,37190.0,0.11722653184092
9185,1.4720238095238094,41.5,2.4,0.0007320495683253117,1.0514810542006572,Neuburg-Schrobenhausen,4.1,39.3,2.3,253.0,2952.0,21.580833333333302,78.7,83.3,2353.5,84.1,1077.6,736.0,8.2,126.0,58.8,47.9,33.5,47.9,95.5307692307692,1.257901078920785,1.5204545397365943,2.0,90593.0,9508.0,0.10495292130738601
9186,1.3183333333333331,41.3,2.5,-0.01845326784450339,1.1591938700606552,Pfaffenhofen a.d.Ilm,5.5,36.4,2.2,303.0,3135.0,21.253333333333302,79.1,82.9,3005.0,83.1,1182.4,828.0,11.0,160.0,56.7,27.3,30.4,48.5,93.55,1.037985499525092,2.5686880439099293,2.0,116116.0,11973.0,0.10311240483654302
9187,1.4422861150070125,42.4,2.4,-0.0066159096018889715,1.0731569428052947,Kreis Rosenheim,4.6,34.5,2.9,249.0,2822.0,20.271666666666697,79.3,83.6,2407.5,83.8,1586.5,762.0,9.2,175.0,73.9,108.1,43.6,46.4,87.6025,0.6421936485016109,1.7514724738435317,2.0,244256.0,28091.0,0.115006386741779
9188,1.2952380952380949,43.7,2.3,-0.0013465324053865831,1.0341469723270211,Starnberg,2.5,32.3,2.9,572.0,3400.0,22.4733333333333,81.7,84.2,2882.7,69.5,1886.3,1205.0,10.6,270.0,76.6,99.0,27.8,49.9,87.3071428571429,-0.18477766604552204,4.679359824112339,2.0,127132.0,16254.0,0.127851367083032
9189,1.3095238095238095,43.6,2.3,-0.011207820033950357,1.1666741192994234,Traunstein,4.2,37.5,3.2,187.0,3030.0,19.838333333333303,79.7,83.9,2555.7,81.7,1328.4,827.0,7.5,112.0,65.7,50.1,32.9,48.6,88.9758620689655,0.8125464741384429,2.225908630723555,2.0,168510.0,20862.0,0.12380274167705199
9190,1.5416666666666667,42.6,2.3,-0.014042856437204794,1.016769099277351,Weilheim-Schongau,4.4,34.5,2.8,222.0,3306.0,37.5383333333333,79.9,83.3,2640.2,86.9,1459.6,837.0,5.9,136.0,74.7,36.6,31.2,46.4,89.5631578947369,1.3416318400151124,2.412365155988688,2.0,128762.0,15096.0,0.117239558254765
9261,1.3333333333333333,43.6,2.0,-0.008070347091663405,1.1126503973465085,KS Landshut,3.3,34.7,4.9,279.0,2941.0,1.715,77.7,82.1,2402.3,60.4,3085.2,909.0,18.4,1026.0,75.5,180.7,48.6,43.9,78.4,-1.6347033605591852,1.961931649483111,2.0,63544.0,7194.0,0.11321289185446301
9262,1.3694444444444445,43.6,1.9,-0.009667542208752346,1.1192253181540999,Passau Stadt,4.0,43.8,5.9,182.0,3121.0,1.26,76.7,81.2,2517.4,59.0,2262.3,828.0,10.5,718.0,84.1,151.1,33.3,48.2,76.4,-1.2849701534405984,0.7167207757225157,3.0,48649.0,5689.0,0.116939710990976
9263,1.3833333333333329,44.3,2.0,-0.020126633668763223,1.0748234561909988,Straubing,4.1,42.4,5.8,184.0,2859.0,1.675,74.8,79.8,2427.8,59.9,2327.3,836.0,14.1,681.0,86.9,94.5,35.0,44.4,79.1,-1.1670015821732973,-0.1356389148850812,3.0,44488.0,5264.0,0.11832404243841
9271,1.25,42.5,2.4,0.007107635960532807,1.0348318803075018,Deggendorf,3.8,37.6,3.7,147.0,2873.0,14.248333333333301,77.7,81.9,2459.8,83.1,1119.4,688.0,5.4,134.0,66.6,95.3,27.6,49.9,94.5263157894737,1.0838743637482173,0.6087889402790605,4.0,114454.0,12549.0,0.109642301710731
9272,1.3523809523809525,43.1,2.5,0.012812658839841992,1.1202606827679111,Freyung-Grafenau,3.8,52.8,4.2,107.0,2573.0,35.180833333333304,77.3,82.3,2037.9,87.7,860.3,529.0,2.7,79.0,60.3,52.0,15.9,51.0,94.3052631578948,1.9030858960999364,-0.831674187563261,4.0,78170.0,8823.0,0.11286938723295402
9273,1.2824999999999995,41.4,2.5,-0.018577486097208617,1.0757037398427836,Kelheim,4.0,41.7,3.0,209.0,2928.0,28.71,78.6,82.7,2400.4,86.2,1063.5,720.0,9.1,109.0,66.1,32.8,29.2,48.2,93.53846153846149,1.465649007646397,1.3207375465132773,2.0,112753.0,11666.0,0.10346509627238301
9274,1.4665934065934059,41.4,2.6,-0.015966668637696284,1.0352388898688498,Kreis Landshut,3.3,34.7,2.6,211.0,2948.0,19.4016666666667,79.4,83.2,2460.0,86.4,1035.6,794.0,8.1,113.0,54.0,12.2,30.7,48.8,94.9333333333333,1.304294043249646,2.024375288680923,2.0,147161.0,15337.0,0.10421918850782501
9275,1.3184397163120565,43.1,2.4,-0.00601875004522527,1.2067777943579012,Kreis Passau,4.0,43.8,4.1,150.0,2598.0,21.2275,77.9,82.9,2196.7,84.2,964.9,598.0,5.7,122.0,79.4,34.1,21.7,51.5,93.43142857142858,1.3175977764762887,0.10456567399538941,4.0,184190.0,21202.0,0.11510939790433802
9276,1.485714285714286,43.5,2.4,-0.05393346815398365,0.9707728555812989,Regen,3.0,59.9,4.0,110.0,2702.0,30.6883333333333,76.5,81.8,2183.3,89.5,957.9,606.0,2.1,78.0,70.8,41.2,22.2,50.0,92.20952380952379,1.7020809676478115,-0.7856975048357531,4.0,76782.0,8974.0,0.11687635122815199
9277,1.2798701298701298,43.0,2.5,-0.01453374620106776,1.184196461073725,Rottal-Inn,5.2,41.5,3.5,152.0,2644.0,44.44,77.8,82.4,2193.9,87.4,910.4,651.0,6.5,92.0,61.8,52.2,29.1,51.0,96.06,2.1369972361185092,0.0706763129401368,4.0,116634.0,13534.0,0.11603820498311
9278,1.4749999999999999,41.8,2.6,-0.028620113605082546,1.1184379614643334,Straubing-Bogen,4.1,42.4,3.0,158.0,2696.0,18.1041666666667,78.7,82.9,2274.0,86.2,802.6,665.0,6.4,82.0,57.2,42.9,21.4,50.8,96.1818181818182,1.4811166307475807,0.7553979143315159,4.0,95853.0,10154.0,0.10593304330589501
9279,1.3450980392156862,42.1,2.5,-0.007772240568317671,1.046155326082262,Dingolfing-Landau,2.8,42.0,2.8,156.0,3779.0,28.211666666666698,78.0,82.2,3116.4,84.4,936.5,1652.0,10.5,107.0,61.0,26.8,25.4,48.8,96.1071428571429,1.622467213217894,4.392857698642001,2.0,90156.0,9845.0,0.109199609565642
9361,1.5,44.1,2.0,-0.026571254142682712,,Amberg,4.2,52.3,6.3,188.0,3204.0,1.325,75.5,80.0,2649.2,62.0,2426.4,811.0,2.1,828.0,86.7,134.8,40.9,46.6,75.5,-1.3191218784113143,-0.50467295896047,3.0,41912.0,4906.0,0.117054781446841
9362,1.4950159066808035,41.3,1.8,-0.024928602108371542,0.9965215704982029,KS Regensburg,4.4,30.0,4.9,309.0,3454.0,2.00666666666667,78.4,83.0,3008.0,36.7,3168.9,1275.0,12.3,1763.0,71.0,193.7,40.1,43.1,64.1,-2.983042926707213,3.5298921810554074,1.0,135403.0,13184.0,0.09736859596907001
9363,1.3833333333333333,44.1,2.0,-0.012976532694835655,1.1073465280956571,Weiden i.d.OPf.,4.0,53.0,7.5,155.0,2684.0,1.8016666666666699,75.6,79.7,2207.2,65.5,2025.6,741.0,4.9,593.0,78.9,170.7,37.0,47.8,73.1,-1.0852463294145926,-1.4708563264161567,3.0,41746.0,4933.0,0.11816701001293499
9371,1.2844611528822056,42.8,2.4,-0.02372470866029167,1.1219736355991334,Amberg-Sulzbach,4.2,52.3,3.5,171.0,2940.0,15.468333333333302,77.8,82.8,2407.9,87.6,872.6,591.0,1.2,82.0,66.0,20.1,39.3,50.5,93.26363636363631,1.2844347621263512,0.13130408288950882,4.0,103902.0,11596.0,0.111605166406806
9372,1.6363636363636365,42.8,2.5,-0.013305642880904942,1.0684667500911502,Cham,2.6,59.1,3.4,116.0,2608.0,44.5916666666667,77.3,82.9,2216.7,86.7,802.5,625.0,3.1,83.0,66.7,54.7,24.4,50.7,94.4875,2.140788626101841,-0.12627943348167808,4.0,125689.0,14289.0,0.11368536626116801
9373,1.316470588235294,41.6,2.6,0.009474329724670277,1.1462567519085174,Neumarkt i.d.Opf.,3.3,38.9,2.4,207.0,2989.0,19.505,78.4,82.6,2388.3,81.6,916.2,732.0,6.0,96.0,59.7,40.3,35.0,49.2,95.98823529411759,1.2743963934038676,1.2827418283573424,2.0,126436.0,13132.0,0.10386282387927499
9374,1.5999999999999992,42.4,2.5,-0.01651007438927164,1.202209983677997,Neustadt a.d.Waldnaab,4.0,53.0,4.1,128.0,2776.0,17.7583333333333,77.4,81.8,2304.1,81.8,675.3,583.0,-0.7,67.0,67.2,19.8,28.8,50.9,91.75714285714291,1.2484338925423815,-0.6535302511962577,4.0,96317.0,10503.0,0.109046170457967
9375,1.2676470588235291,41.8,2.5,-0.027619119029011246,1.027478843048065,Regensburg,2.6,37.1,2.5,205.0,2951.0,18.5008333333333,79.4,83.4,2466.6,85.3,1203.6,694.0,7.4,135.0,62.0,12.3,37.6,49.8,91.9034482758621,1.04744786639251,1.930694092577652,2.0,182289.0,19290.0,0.105820976581143
9376,1.531818181818182,42.8,2.4,-0.02690026499007111,1.0792836111059765,Schwandorf,3.1,52.0,3.5,139.0,2783.0,27.36,77.5,82.5,2327.1,84.2,929.6,693.0,5.3,98.0,70.3,39.9,33.3,48.0,92.9736842105263,1.4822428744453182,0.39223625980567006,4.0,142406.0,15751.0,0.11060629467859501
9377,1.384948453608247,43.8,2.4,-0.023517932179636374,1.0808715850391384,Tirschenreuth,3.8,64.7,4.8,123.0,2759.0,19.64,76.3,81.4,2354.7,87.3,822.0,600.0,-0.6,68.0,62.8,39.6,33.6,49.0,91.4777777777778,1.3778085299522516,-1.1777365653414775,4.0,74866.0,8893.0,0.11878556354019199
9461,1.5,42.7,1.9,0.003929771644476944,1.074517732154567,Bamberg,3.6,37.0,5.2,279.0,3159.0,1.72666666666667,77.3,81.5,2538.1,43.8,2611.9,808.0,7.1,1317.0,79.2,140.8,40.1,44.3,63.0,-2.538734505968971,0.9471439325531573,3.0,70635.0,7617.0,0.10783605861117
9462,1.247222222222222,43.0,1.9,-0.009199742876645062,1.1324733556901962,Bayreuth,3.9,46.8,6.3,211.0,3012.0,1.685,76.4,82.6,2577.2,53.8,2559.0,886.0,6.5,1070.0,67.0,191.6,45.5,44.5,71.2,-1.813230731480389,0.6913507026568144,3.0,70808.0,8091.0,0.114266749519828
9463,1.6083333333333332,44.6,2.0,,,Coburg,5.9,48.8,6.4,199.0,3281.0,1.5733333333333301,76.0,80.3,2908.7,51.2,2101.3,1573.0,4.1,850.0,53.6,124.2,39.3,46.9,77.0,-1.415828532047749,1.2925605186694882,2.0,41023.0,4925.0,0.120054603515101
9464,1.2928571428571425,45.3,1.9,-0.006974467566639559,,Hof,5.4,78.4,7.0,185.0,2508.0,1.13666666666667,74.4,80.1,2310.4,58.6,2103.5,692.0,2.8,764.0,90.2,100.4,33.6,47.8,70.2,-1.489750389356811,-2.4867346886351673,3.0,44759.0,5671.0,0.126700775263076
9471,1.608333333333332,41.5,2.5,-0.0179694016925485,1.039983932663251,Kreis u. Stadt Bamberg,3.6,37.0,3.1,226.0,2715.0,14.933333333333302,77.7,82.3,2302.2,85.5,1211.1,687.0,3.4,124.0,52.5,20.8,35.0,47.9,90.32857142857141,0.8712621751126908,0.3622336117088399,4.0,143610.0,14727.0,0.102548569041153
9472,1.456249999999999,43.4,2.4,-0.008190542312820763,1.1105470583732706,Kreis u. Stadt Bayreuth,3.9,46.8,3.8,177.0,2677.0,17.5983333333333,77.7,82.6,2310.1,88.0,892.1,582.0,1.6,82.0,59.3,11.9,35.8,50.5,91.3428571428571,1.2537385514741493,-0.15899162618865698,4.0,105396.0,12266.0,0.116380128278113
9473,1.359999999999999,44.1,2.4,0.09250759865927168,1.0514810542006572,Kreis u. Stadt Coburg,5.9,48.8,4.3,176.0,2483.0,14.051666666666698,77.9,82.7,2251.7,82.5,1139.7,680.0,0.9,147.0,61.1,10.7,32.6,49.0,90.93125,0.8711861597353983,-0.5472992990535535,4.0,87775.0,10759.0,0.12257476502421001
9474,1.7999999999999972,42.3,2.4,-0.006690538941125006,1.1560776673092978,Forchheim,3.3,44.5,3.2,307.0,2856.0,24.3,78.5,82.1,2473.0,84.2,1411.5,666.0,4.1,177.0,56.2,27.2,33.2,48.8,91.8368421052631,0.9619655167006227,0.7455873454151538,2.0,112738.0,12211.0,0.108313079884334
9475,1.3331851119894598,45.7,2.3,-0.02817783336976615,1.035500909396844,Kreis u. Stadt Hof,5.4,78.4,4.6,162.0,2539.0,15.379166666666698,77.0,81.9,2389.5,85.6,938.3,637.0,-0.7,108.0,66.2,58.7,37.5,50.6,90.88095238095242,1.1014098979799194,-1.380129971531679,4.0,99371.0,13279.0,0.133630536071892
9476,1.5,44.9,2.3,0.006690312095884846,1.043804367694821,Kronach,3.4,56.6,4.4,161.0,2529.0,28.23,76.8,81.8,2263.5,87.3,1065.3,681.0,-2.1,104.0,61.8,41.5,22.1,50.3,94.0533333333334,1.5531290681561079,-0.991102202057454,4.0,69927.0,8581.0,0.122713687130865
9477,1.2843749999999998,44.6,2.3,-0.004343191961989188,1.051694900291393,Kulmbach,6.5,55.2,5.0,173.0,2772.0,11.171666666666699,76.8,82.1,2385.5,86.3,990.8,697.0,-0.2,110.0,73.1,68.9,30.8,50.4,91.76428571428569,1.0158401319893884,-0.8919617864167245,4.0,74070.0,9023.0,0.121817199945997
9478,1.5000000000000002,43.9,2.3,0.0011901543180976235,1.1568377459848713,Lichtenfels,5.0,46.1,4.6,190.0,2509.0,17.536666666666697,76.4,80.8,2313.3,82.7,1112.6,625.0,1.1,128.0,63.1,112.6,36.2,48.8,92.31111111111109,1.0234098857543952,-1.2535011252683796,4.0,67297.0,7920.0,0.11768726689154
9479,1.5,46.4,2.2,-0.016528062485621497,1.1321122352130353,Wunsiedel i.Fichtelgebirge,5.8,79.0,5.7,149.0,2754.0,10.915,75.7,80.7,2360.8,84.4,1079.3,626.0,-1.7,121.0,68.1,55.6,30.2,50.7,87.925,0.7736209300357052,-2.117715100230368,0.0,76044.0,10330.0,0.13584240702751
9561,1.3333333333333333,43.8,2.1,-0.03001951923420699,,Ansbach,4.4,46.5,4.7,225.0,3005.0,1.4066666666666698,75.8,80.1,2590.3,73.7,1761.5,809.0,6.8,401.0,70.0,215.7,43.0,46.2,78.6,-0.5701225028227439,-0.07882823242929163,4.0,39491.0,4414.0,0.11177230254994802
9562,1.2591666666666668,41.2,1.9,-0.018262164429115792,1.0334802097915912,KS Erlangen,3.4,22.4,4.0,556.0,4366.0,1.5966666666666698,79.3,83.6,3601.5,52.8,3369.8,1046.0,6.1,1383.0,70.5,204.7,44.5,44.6,73.0,-2.492218957108115,4.794594290747764,1.0,103720.0,10375.0,0.100028924026224
9563,1.4149999999999998,42.3,2.0,-0.014790401824834447,1.224865457795749,KS Fürth,7.1,37.1,6.9,656.0,3086.0,1.4133333333333302,77.1,81.9,2737.3,47.4,4130.8,751.0,13.9,1918.0,63.4,66.7,44.7,41.6,69.8,-3.2473819646823405,0.8671259652153934,3.0,115613.0,12048.0,0.104209734199441
9564,1.3812499999999994,43.1,1.9,-0.019323630234850977,1.0549861465762695,KS Nürnberg,7.6,30.7,7.9,826.0,3317.0,1.445,77.8,83.0,2918.0,34.6,4384.2,929.0,8.0,2688.0,67.1,69.5,39.6,40.7,66.4,-4.045734440875158,1.506559634261404,1.0,486314.0,54930.0,0.11295171432449
9565,1.1937499999999999,43.4,2.2,-0.0051929715423064135,,Schwabach,5.8,38.3,4.6,512.0,2833.0,1.5633333333333301,77.0,80.9,2466.8,62.0,2833.8,829.0,11.8,979.0,70.1,42.6,45.1,45.5,83.4,-1.4903608733247464,0.4828273008708419,3.0,38469.0,4454.0,0.115781538381554
9571,1.2872294372294373,42.1,2.5,-0.012145285863874195,1.127131023614511,Kreis u. Stadt Ansbach,4.4,46.5,3.1,199.0,2700.0,19.87,78.3,83.3,2265.1,85.4,874.9,696.0,3.3,91.0,57.4,30.0,28.2,48.6,93.15882352941179,1.3004872740084985,0.4623102975925296,4.0,178354.0,19518.0,0.10943404689549999
9572,1.4565217391304341,42.2,2.4,-0.02557401501412282,1.0286639460555893,Erlangen-Höchstadt,3.2,34.6,2.4,405.0,3590.0,12.806666666666699,79.9,83.2,2660.7,79.8,1730.7,951.0,5.2,235.0,62.5,8.7,36.2,49.1,90.3,0.22929357331462435,3.001804864101048,2.0,130395.0,14748.0,0.11310249626136
9573,1.2898954703832752,43.7,2.2,-0.011284222594382913,1.1182537654691398,Fürth,2.3,36.5,3.4,470.0,2683.0,12.126666666666699,78.9,82.7,2294.7,79.2,2139.4,743.0,5.1,370.0,47.4,0.0,39.6,48.8,88.0416666666667,-0.15900342685625835,1.1080912566616423,2.0,112786.0,13612.0,0.120688737963932
9574,1.4866666666666666,43.9,2.3,-0.013700009717408021,1.0922882664595197,Nürnberger Land,7.0,41.8,3.1,348.0,2955.0,20.135,78.4,82.8,2456.7,83.6,1572.2,831.0,6.3,208.0,59.7,59.1,37.5,49.2,90.1318181818182,0.6496047428318273,0.9374780545456637,2.0,163967.0,20193.0,0.12315282953277198
9575,1.2846153846153845,42.7,2.5,0.00031831020124707237,1.063789705355354,Neustadt a.d.Aisch-Bad Windshe,4.4,48.8,2.7,205.0,2596.0,31.3333333333333,78.4,82.7,2138.2,86.6,788.3,638.0,3.3,77.0,68.5,46.9,31.8,49.3,92.76,1.6457642011837483,0.028622830876631727,4.0,97475.0,10994.0,0.11278789433188001
9576,1.3600589225589224,42.5,2.4,-0.015385802076117821,1.0872029714094413,Roth,5.8,38.3,2.9,302.0,2798.0,18.73,78.5,83.0,2352.4,84.2,1176.0,736.0,3.3,138.0,60.5,21.8,27.6,48.1,92.4,0.9605141676879273,0.631947916974001,4.0,123344.0,13983.0,0.11336587105979999
9577,1.3476190476190473,43.2,2.4,-0.00493007727813321,1.1063290829769634,Weißenburg-Gunzenhausen,3.3,55.1,3.5,184.0,2894.0,37.2983333333333,77.4,82.8,2266.4,84.3,927.0,634.0,3.9,95.0,62.7,45.4,31.7,48.0,92.57857142857141,1.6789380021315512,0.19492858140304037,4.0,92369.0,10755.0,0.116435167642824
9661,1.2857142857142858,43.0,2.1,-0.006444919374511477,1.1452041709903131,Aschaffenburg,4.0,44.6,6.1,516.0,3157.0,2.03,76.8,81.8,2637.2,53.0,2756.7,968.0,5.1,1091.0,60.1,118.5,25.4,43.6,67.9,-2.3608744696799584,0.8640989217708541,3.0,67359.0,7226.0,0.107275939369646
9662,1.1188888888888886,44.6,2.0,-0.0020330985974516707,,Schweinfurt,4.9,44.4,6.5,225.0,3697.0,1.99666666666667,76.1,81.3,3060.6,36.9,2634.6,1194.0,1.6,1446.0,62.0,178.3,42.7,42.7,67.1,-2.514077734984262,1.4331777372054288,3.0,52143.0,6535.0,0.12532842375774303
9663,1.3569892473118266,42.1,1.8,-0.0025682773543570956,1.0461232245961771,KS Würzburg,5.4,27.9,4.9,311.0,3129.0,1.8558333333333301,78.2,83.1,2526.7,46.4,2956.7,829.0,1.5,1418.0,85.3,188.1,38.9,44.5,66.5,-2.507750222498194,1.0824701137221449,3.0,124297.0,13110.0,0.10547318117090498
9671,1.3023809523809522,42.9,2.4,-0.00673210167494981,1.1113833155843227,Kreis u. Stadt Aschaffenburg,4.0,44.6,3.2,420.0,2956.0,19.4566666666667,79.7,83.4,2522.8,80.4,1740.6,797.0,2.1,247.0,58.5,8.8,20.7,48.8,89.0304347826087,0.34295999553051393,1.489159120922525,2.0,172612.0,19986.0,0.11578569276759401
9672,1.366,44.6,2.3,0.004861755090675515,1.2023021989124811,Bad Kissingen,2.6,67.1,4.2,158.0,2726.0,31.92,78.9,82.5,2219.5,83.8,845.2,583.0,1.6,91.0,67.1,85.5,34.3,50.5,90.84705882352941,1.5184274042342072,-0.09240780141033783,4.0,104020.0,12962.0,0.124610651797731
9673,1.3068181818181817,43.1,2.5,-0.009573993135732106,1.0419536274372085,Rhön-Grabfeld,3.3,60.0,3.4,133.0,2882.0,37.8033333333333,78.1,82.3,2354.8,87.1,791.8,602.0,-0.6,78.0,69.0,137.6,28.6,50.6,92.5307692307692,1.88457869289776,-0.10890862815955826,4.0,80829.0,9523.0,0.11781662522114598
9674,1.3208333333333329,42.6,2.5,-0.004105254781006699,1.1516897353721915,Haßberge,4.6,48.6,3.6,168.0,2923.0,24.448333333333302,77.6,81.9,2241.1,86.6,862.4,621.0,1.0,88.0,58.2,28.5,23.0,48.9,93.49285714285709,1.50231560357122,-0.2970085656558463,4.0,84575.0,9382.0,0.11093112621933199
9675,1.5749999999999995,42.7,2.4,-0.036760393111565155,1.039067240582023,Kitzingen,3.3,56.6,3.4,196.0,2872.0,27.7983333333333,78.5,82.4,2264.8,82.4,944.6,703.0,4.7,129.0,61.0,27.7,33.0,47.6,91.1083333333333,1.299558377310042,0.5224180318603827,4.0,87719.0,9923.0,0.11312258461678801
9676,1.4866666666666666,42.5,2.5,-0.010791681005004482,1.0551907995937981,Miltenberg,4.7,55.9,3.4,324.0,2965.0,32.366666666666696,79.2,83.2,2380.5,85.8,1578.0,727.0,0.5,179.0,61.7,23.4,22.3,47.6,90.03846153846159,1.0417337216180311,0.6506982462796431,4.0,128405.0,14712.0,0.114574977609906
9677,1.25,43.6,2.4,-0.007987758649809397,1.1415586620226412,Main-Spessart,2.5,56.9,2.7,212.0,3233.0,33.805,79.0,83.2,2683.4,87.9,1027.1,740.0,-0.3,95.0,63.5,52.8,28.5,50.7,92.04375,1.5954929676993472,1.463645626224499,2.0,127508.0,15144.0,0.118769018414531
9678,1.3944444444444442,43.1,2.5,-0.011535103820320988,1.1059577068166009,Kreis u. Stadt Schweinfurt,4.9,44.4,2.9,193.0,2573.0,16.2966666666667,79.6,83.4,2095.8,84.2,1081.4,614.0,3.4,135.0,51.0,53.0,27.8,49.3,90.5857142857143,0.9736456609367923,0.38586007211339546,4.0,113084.0,13335.0,0.117921191326801
9679,1.6687499999999995,42.6,2.4,-0.002804652415143457,1.004360796073829,Würzburg,2.8,43.2,2.9,222.0,2763.0,15.528333333333302,80.1,84.3,2292.0,84.5,1348.3,702.0,2.3,165.0,65.3,8.2,24.3,49.6,89.9969696969697,0.7824200859047952,1.4781654288539388,2.0,158095.0,18286.0,0.11566463202504801
9761,1.5,42.6,1.9,-0.01944947011411881,1.071258378796855,KS Augsburg,4.1,37.6,6.8,560.0,3319.0,2.43333333333333,77.8,83.3,2798.1,51.8,4464.5,736.0,13.5,1914.0,63.3,105.5,34.9,38.9,64.9,-3.3667300142703707,2.011674720622249,1.0,267767.0,29522.0,0.110252570331669
9762,1.2676470588235291,44.1,2.0,-0.008314059048787119,,Kaufbeuren,4.0,41.5,6.1,221.0,2875.0,1.975,76.3,81.3,2261.0,58.5,2767.3,652.0,6.5,1050.0,83.3,149.5,42.1,42.1,78.6,-1.4661431122194744,-0.4090599551451065,3.0,41550.0,4934.0,0.11874849578820698
9763,1.2849999999999997,43.6,2.0,0.01105356535845938,1.1315304110627715,Kempten (Allgäu),4.9,34.1,4.8,223.0,2990.0,1.675,77.9,81.9,2504.4,64.0,3198.8,803.0,8.4,1037.0,71.6,86.9,39.6,40.5,70.3,-1.8743749309717863,1.008189570236572,3.0,64078.0,7832.0,0.12222603701738499
9764,1.4499999999999993,43.3,2.1,-0.0358554266246574,0.8837588369019319,Memmingen,3.3,43.2,4.1,224.0,3071.0,1.86166666666667,77.6,81.3,2569.7,71.6,2341.2,948.0,8.2,602.0,64.0,129.4,34.6,41.5,81.7,-0.761940059962464,1.3117562861339735,2.0,41241.0,4735.0,0.114812928881453
9771,1.5999999999999992,41.7,2.5,-0.0014977523403853319,1.1002952120902987,Aichach-Friedberg,3.8,36.4,2.8,360.0,2820.0,18.7233333333333,79.6,83.8,2152.1,85.1,1388.9,766.0,5.8,166.0,58.8,23.2,29.8,48.0,93.47857142857141,0.8737383354341328,1.4685146446313155,2.0,126387.0,13635.0,0.10788293099764999
9772,1.3499999999999999,42.3,2.4,-0.013951218174500462,1.0267180186358214,Augsburg,5.2,34.9,3.1,345.0,2790.0,18.431666666666697,79.6,83.7,2441.7,81.8,1495.9,782.0,6.8,227.0,62.2,12.5,30.2,46.9,92.01034482758621,0.6732186793271865,1.613564295372767,2.0,237095.0,26716.0,0.11268057107910301
9773,1.4427083333333326,41.7,2.5,0.010565624591394058,1.1259433144128017,Dillingen a.d.Donau,3.5,44.8,2.7,232.0,2961.0,35.595,78.0,83.0,2406.3,83.6,1009.4,767.0,1.6,118.0,51.3,33.9,32.3,46.7,95.57,1.655774460762916,0.8703879452497121,4.0,93308.0,9962.0,0.10676469327388902
9774,1.346078431372549,41.6,2.5,0.006543016593395007,1.3086048985213232,Günzburg,7.1,45.9,3.1,263.0,2958.0,28.711666666666698,78.5,82.7,2494.4,81.5,1135.1,780.0,4.4,160.0,63.2,86.4,28.9,46.0,94.0941176470588,1.267138554073536,0.679992829970556,4.0,120183.0,12842.0,0.10685371475167
