districtId,Minijob,Zahnarzt,Krankenhausbetten,Hausarzt_je_EW,Grundsicherung,Soziooekonomische_Lage,Breitband,Baulandpreise,Facharzt,Tanken,Bevoelkerung_Auslaender,Schulabg_Hochschulreife,Wanderungen,GrosseZentren,Nahversorgung,vorschule,Lebenserwartung_maennlich,Wohnflaeche,Lebenserwartung_weiblich,Bevoelkerungspotenzial,Schulabg_ohne,WissensintensiveIndustrien,ALQ_gemittelt,Steuerkraft,BIP,ambulantePflege,SuV_Anteil,stationaerePflege,Schulden,Pflegegeld,BeschaeftigteOhne,ALQ,Laendlichkeit,Einkuenfte,LuW_Anteil,Thuenen-Typologie,SuV_Veraenderung,BeschaeftigteAkademisch,Bevoelkerungsdichte,Apotheke,Pflegedienst,Ein_Zwei_Fam_Haeuser,Polizei,Bevoelkerung_insgesamt,Wohnungsleerstand,Hausarzt,Siedlungsdichte,Freiflaeche,Natuerliche_Bev_Entwicklung,Lohn,Grundschule,Krippenkinder,district_name
9776,21.3,4.95666666666667,62.2,68,20.8,-0.79,41,220.8,10.2241145429899,5.99916666666667,10.7,31,6.1,29.5975,4.9825,92,78.6,45.9,83.2,253,3.2,12.3,3,741,33800,29.9,13.5,40.2,1084.4,29.8,11.7,2.9,0.29,3143,84.5,3,,12.7,245,6.27333333333333,7.87166666666667,220.8,7.83333333333333,1.2,38.4,4.21166666666667,1817.6,87.6,,2566.5,,24.1,LK Lindau
9777,22.7,6.73,32.4,60.3,10.4,-0.65,68.1,121.2,16.274136684807,8.87166666666667,6.7,25,6,20.4441666666667,6.09666666666667,88.8,79.7,47.1,83.2,181,4,17.5,2.9,760,31000,25.8,8,31.5,1588.8,42.7,11.2,2.8,0.52,3014,87.5,2,,6.6,97,7.86083333333333,9.75916666666667,121.2,11.6833333333333,1.7,41.5,6.25333333333333,1217.6,92.4,,2580.9,,18.4,LK Ostallgäu
16052,12,4.95,101.9,72,10.1,,83.2,62.7,8.67080471991701,6.8275,2.2,,1.9,1.605,5.5925,97.4,76.3,43.9,82,302,,5.1,12.2,427,26000,38.9,23.7,28.6,1132.1,32.5,4.7,11.2,,2212,74.8,4,11.7,11.4,621,6.08666666666667,5.84333333333333,62.7,7.51666666666667,-1.3,,5.19583333333333,2620.9,79.8,-6.58,2061,4.61666666666667,55.5,SK Gera
9778,24,6.74,28.8,59.1,6.9,-0.98,78.4,94.6,15.5184687872214,8.4825,6.5,26.1,7.9,20.3141666666667,5.67916666666667,91.4,79.5,47.7,83.8,220,3.3,17.8,2.3,761,33400,19.9,10.9,35.6,780.2,44.5,11.2,2.2,0.69,3070,86.4,2,,7.2,113,7.315,7.45333333333333,94.6,14.3333333333333,2.3,43.2,6.245,1039,89.7,,2554.1,,16.2,LK Unterallgäu
9779,19.8,6.96333333333333,38.9,61.4,9.2,-1.03,87.5,67.1,14.820766015401,8.44833333333333,6.8,21.6,6,44.5066666666667,5.61166666666667,94.1,78.8,47.6,83.3,181,3.7,13.4,2.3,813,44400,23.8,11,29.1,582.4,47.1,11.1,2.1,0.88,3151,85.4,2,,8.9,102,6.99,9.06833333333333,67.1,12.1333333333333,1.7,46.9,6.35666666666667,926.3,89.6,,2650.5,,25.1,LK Donau-Ries
10041,20.3,3.255,79.9,62.7,47.2,,93.2,119.6,7.57762630662021,4.39666666666667,10.6,34.3,3,8.14833333333333,3.60666666666667,95.5,76.8,48.3,81.9,480,5.9,9.9,9.6,619,43400,20.5,32.2,34,4910.4,45.5,12.6,9.8,-0.3,3259,66.3,5,,13.5,793,3.29,5.12666666666667,119.6,4.61666666666667,-0.4,63.3,3.34,2466,70,,2610.7,,28.2,LK Stadtverband Saarbrücken
10042,23.8,6.0675,46.7,53.4,19.6,0.29,84.7,71,12.0816556636391,7.98666666666667,8.4,29.2,2.7,39.175,5.83416666666667,98.7,76.6,55.3,81.9,292,4.4,4.6,5.2,480,26200,17.6,13.5,35.1,2302.8,47.3,13.6,5.2,0.76,2831,84.4,1,,7.5,186,5.74166666666667,7.68333333333333,71,7.61666666666667,-0.6,55,5.515,1375.7,87.4,,2247.9,,33.1,LK Merzig-Wadern
10043,22.5,3.10083333333333,54,57.1,28,0.57,90.8,75.7,7.77292402990608,4.2425,6.1,26.6,1.1,19.27,3.47916666666667,92.3,76.7,51.5,81.4,418,6.3,11.9,7.7,489,23900,18.9,26.4,33,2398,48.1,13,8.2,0.21,3021,71.3,4,,8.8,534,3.18833333333333,5.1775,75.7,4.68333333333333,-1.4,61.1,3.06083333333333,2018,75,,2263.9,,26.5,LK Neunkirchen
10044,21.2,3.715,50.1,57.3,22.9,-0.06,95.8,91.9,9.42803411285872,5.89833333333333,7.5,30.7,1.6,24.7591666666667,4.17833333333333,99,77.5,52.9,81.8,379,4.2,15.9,6.1,608,31200,24.6,23.4,23.9,2141.7,51.4,16.2,6.1,0.37,3050,73.2,4,,6.4,426,3.925,5.6475,91.9,5.36666666666667,-0.9,50.8,3.88333333333333,1819.9,77.9,,2416.2,,24.1,LK Saarlouis
10045,18.7,4.12833333333333,100.3,62.7,20.2,-0.49,93.1,93.2,10.8004072098226,5.19166666666667,6.4,36.2,1.9,18.6083333333333,4.56833333333333,98.4,77.8,53.1,82.7,374,4.6,24,5.8,717,37200,18.9,19.7,28.9,3346.8,52.2,13.9,5.7,0.44,3321,78.4,3,,10.5,343,4.335,7.51,93.2,6.53333333333333,-1.1,54.2,4.01,1740,81.3,,2637.4,,30.2,LK Saar-Pfalz-Kreis
10046,24.4,4.67166666666667,26.7,62.3,17.7,0.18,91.8,52.9,11.7369522933368,7.54666666666667,3,33.2,0.1,34.4966666666667,4.63333333333333,97.3,77.5,56.1,82.2,299,4.9,3.7,4.2,565,23100,25.9,15.6,25.7,3143.3,48.4,12.8,4,0.79,2907,82.1,1,,7.5,185,4.42833333333333,7.16166666666667,52.9,5.36666666666667,-1.6,53,4.17333333333333,1185.4,85.4,,2117,,32.8,LK Sankt Wendel
12051,11.4,6.00666666666667,122.9,57.7,17.9,,92.3,46.2,12.3254997450871,7.99083333333333,2.5,,2.1,1.77333333333333,6.70333333333333,101.2,76,41.2,81.8,210,,9.1,13.5,440,28100,35,22.1,25.3,2765.9,39.7,5.4,12.8,,2492,58.3,4,0.5,11.1,309,7.14916666666667,8.57833333333333,46.2,10.45,-0.5,,6.6075,1398,81.3,-4.45,2210.2,5.53333333333333,59.2,SK Brandenburg a.d.Havel
12052,15.6,6.52833333333333,115.5,70.4,17.2,1.4,99,51,9.73794521069297,6.19,4.1,,2.7,1.93166666666667,5.75,99.7,76.4,40,81.7,177,,0.5,12.1,544,30600,35.3,30.2,35.3,2464.3,29.5,5.6,11,0.3,2535,51,4,1.7,16.1,602,6.87666666666667,4.91333333333333,51,11.7833333333333,-0.5,98.7,5.035,1994.8,75.5,-3.73,2172.6,4.76666666666667,57.5,SK Cottbus
12053,14.9,5.81083333333333,161.7,72.9,21.7,,71.6,20,10.2102943571226,6.9125,5.9,,-2.8,2.36666666666667,6.79333333333333,104.6,75.4,40,80.9,148,,1.8,13.8,502,32800,18.5,23.9,37.5,2523.6,44,5.4,13.1,,2566,71.7,4,1,15.4,390,7.73666666666667,6.92916666666667,20,7.83333333333333,-2.4,,6.99416666666667,1630.4,81.5,-5.18,2191.9,5.81666666666667,61.4,SK Frankfurt (Oder)
12054,13.9,3.86,97.9,62.8,26.5,,95.3,237.4,10.3194685143889,7.08166666666667,5,57.8,11,2.11333333333333,4.82333333333333,101.3,79.3,39.1,83.6,837,4.3,0.5,7.7,567,37200,31.8,30.1,26,499.7,42.2,6.6,7.3,-1.9,2759,55.4,5,1.3,24.1,871,5.85333333333333,7.3,237.4,10.2,4.1,51.8,4.72833333333333,2896.9,75.5,1.88,2336.1,3.23333333333333,56.6,SK Potsdam
12061,11,8.36166666666667,62.1,55,11.6,0.24,66.7,72.7,19.3559212607862,12.74,2.7,42.1,6.1,43.1,7.66166666666667,97,78.2,43.6,83.5,257,6,2.8,7.4,892,32200,28.9,9.4,22.3,436.3,48.8,6,6.8,0.36,2329,84.2,4,,10.5,71,10.5683333333333,10.32,72.7,19.3,1.2,47.2,9.28,757.5,91.3,,2202.7,,57.4,LK Dahme-Spreewald
12062,13.2,6.905,44.3,73.3,7.1,1.83,69.5,10.6,18.9758545146553,9.18666666666667,1,36.4,-6,64.9466666666667,7.43666666666667,99.9,75.8,45.2,82.3,112,8.4,5.5,12.9,377,21400,38.9,8,18.8,568.4,42.4,3.9,11.4,0.78,1999,87,1,,8.1,55,8.06666666666667,8.45333333333333,10.6,14.1833333333333,-3.7,41.7,7.02833333333333,688.5,92.7,,1962.4,,62.3,LK Elbe-Elster
16053,14,5.68166666666667,133.5,59.1,14.7,,98.1,172.6,8.27033893369176,5.525,5.8,55.6,3.5,2.1475,4.14666666666667,97.7,79,38.3,84,282,4.4,12.4,7.1,586,36900,29.1,24.3,37,688.3,33.9,4.7,7,-0.9,2819,72,5,3.5,30.2,943,5.15333333333333,5.755,172.6,7.15833333333333,1.7,49.2,4.60583333333333,3886.6,78.6,1.33,2438.4,4.26666666666667,55.5,SK Jena
12063,20.2,8.79166666666667,31,50.8,12.4,1.18,87.2,62.9,19.0323376144889,12.3366666666667,2.2,43.5,7.7,27.62,9.23583333333333,96.2,77.8,44.1,82.1,289,7.5,5.1,9.2,482,18400,29.7,10.2,21.3,589.8,49,7.7,8.5,0.21,2012,85.4,4,,7.8,90,9.55166666666667,8.79666666666667,62.9,14.8833333333333,1.6,74.3,8.1275,878.1,90.5,,1804.8,,53.4,LK Havelland
12064,14.6,7.46916666666667,35.3,54.1,6.3,1.15,76.6,52.4,18.6055794312516,11.855,1.8,34.1,4.5,35.03,7.92,96.6,77.8,44.3,83.3,273,7.9,1.2,10.3,476,18300,22.9,11.1,21.5,425.1,55.6,5.9,9.1,0.35,2222,85.1,4,,9.5,87,8.995,9.91166666666667,52.4,14.5,0.7,50.3,7.38166666666667,783.3,90.7,,2010.1,,56.3,LK Märkisch-Oderland
16054,17.4,4.89333333333333,164.9,66.3,6.5,,92.4,28.8,9.7721467704729,6.50583333333333,4.9,,-0.1,40.2208333333333,5.23666666666667,92.8,75,41.5,79.6,178,,8.6,8,539,28500,27.7,19.2,23.2,4947.6,49.1,4.2,7.1,,2323,80,1,15.6,13.2,352,5.33416666666667,8.175,28.8,8.50833333333333,-1,,4.95333333333333,1828.2,82.3,-6.45,2126.1,6.925,54.7,SK Suhl
12065,15.4,8.75,49.9,55.6,11.4,0.56,92,68.3,20.1626530940379,9.19833333333333,2.2,36.5,8.1,44.1533333333333,7.87166666666667,95.8,77.9,42.8,82.4,351,7.4,3.4,9.1,641,25000,26.6,10.5,21.1,162,52.3,6.4,8.3,-0.06,2361,82.8,4,,13.2,113,9.07,9.65333333333333,68.3,16.1666666666667,1.8,51.6,8.34833333333333,1074.6,90.2,,2190.8,,55.5,LK Oberhavel
12066,12.9,6.70833333333333,46,62,7.2,1.9,80.5,16.4,18.4204235781991,9.11,1.8,30.7,-5,30.9616666666667,7.51833333333333,100,74.9,43.4,81.8,132,9.7,7.8,14.2,450,23000,24.7,11.5,28.9,570.5,46.4,4.4,12.5,0.29,2275,72.2,4,,12.2,92,7.96833333333333,8.15166666666667,16.4,12.7166666666667,-3.4,35.5,7.82166666666667,803.7,89.8,,2088.8,,59.1,LK Oberspreewald-Lausitz
14521,13.8,4.34666666666667,59.3,62.9,4.5,1.79,66.2,34.7,12.4120737257804,7.185,1.5,23.8,-3.5,31.6433333333333,4.33666666666667,94,77.2,40.3,83.4,267,7.7,8.6,9.4,360,20400,33.6,12,25.9,693.1,40.5,4,7.9,0.22,1962,85.1,4,,9.8,191,5.16166666666667,5.74166666666667,34.7,7.9,-2.7,136.3,4.45333333333333,1589.4,89,,1845.7,,43.9,LK Erzgebirgskreis
12067,13.2,8.69166666666667,76.8,59,9.5,1.34,83,39.5,16.5040908990923,10.99,3.1,40.2,3.1,26.545,8.19166666666667,96.4,77.4,43.8,82.9,205,8.7,2,9.7,453,22500,25.1,9.6,18.3,1297.9,56.6,4.6,9,0.19,2303,85.3,4,,10.2,79,9.76166666666667,10.4216666666667,39.5,17.1166666666667,0,74.5,8.34916666666667,818.7,91.7,,2141.6,,58.3,LK Oder-Spree
12068,12.4,10.8016666666667,119.9,66.7,11.7,1.66,88,32.5,23.9314949154911,13.5466666666667,1.7,36,1.2,68.45,11.4283333333333,99.6,76.1,45,81.9,95,9.2,3.2,11.3,422,22900,34.8,6.4,17.8,790,47.3,5.7,9.7,0.57,2095,89.8,1,,9.7,39,13.05,11.3666666666667,32.5,15.6666666666667,-0.9,66.5,11.1966666666667,615.1,94.1,,1990.7,,58.5,LK Ostprignitz-Ruppin
16055,14.5,3.83416666666667,87.4,72.5,16.4,,89.7,123.8,6.78337715194611,4.83166666666667,5.5,,2.7,18.6316666666667,3.32666666666667,99.7,77.6,39.6,82.3,263,,4,9.5,421,29100,36.4,26.7,29.6,1341.3,34,5,8.5,,2638,68.5,4,1.8,22.4,751,4.86,4.77166666666667,123.8,5.83333333333333,0.9,,4.40583333333333,2818.3,76.4,-0.68,2185,3.41666666666667,54.1,SK Weimar
12069,18.1,7.845,33.4,56.4,8.7,0.66,85.1,68.3,19.1830208258125,11.405,2.8,43.5,8.6,26.0483333333333,7.53333333333333,93,78.8,44.6,83.5,255,6.5,3.6,6.9,543,21700,29.9,8.9,25.4,467.1,44.7,6,6.3,0.18,2225,87.2,4,,11.8,80,8.50333333333333,11.1466666666667,68.3,15.6333333333333,2,62.4,8.02333333333333,898.9,91.8,,2139,,57.1,LK Potsdam-Mittelmark
16056,11,4.49,96.5,76.4,14.4,,84.8,38.8,8.12182937116564,4.32,3.9,,5.8,44.5191666666667,4.30666666666667,95.2,74.3,41.6,80.2,181,,23.2,9.4,492,38300,21,18.3,33.3,1502.8,45.7,7.3,8.5,,2528,79,1,3.8,9.4,402,5.38166666666667,5.38833333333333,38.8,6.9,0.4,,4.66916666666667,2197.6,83.2,-5.43,2210.3,4.75833333333333,50.1,SK Eisenach
12071,13.5,9.30333333333333,45.8,50,9.1,1.4,74.1,14.7,18.3325352702982,11.4166666666667,1.9,42.4,-4.4,20.3766666666667,8.97333333333333,96.7,76.1,45.3,82.3,119,8.1,2.5,10.6,526,35300,29.4,9.7,28.2,1113.6,42.5,4.1,10.3,0.3,2335,80.4,4,,8.1,71,10.1,9.38166666666667,14.7,15.6666666666667,-2.9,98.7,8.83,731.5,91,,2096.5,,60.2,LK Spree-Neiße
12072,11.9,8.51666666666667,31.1,50.8,10.5,0.75,95.2,57.3,18.4067723641024,12.0058333333333,2.7,37.2,6.4,46.1016666666667,7.87083333333333,95.9,77.9,43.4,82.8,308,9.4,8.4,7.9,742,30300,28.1,9.8,27.9,971.9,44,6.6,7.3,0.11,2307,87.2,4,,11.4,77,10.3766666666667,9.23833333333333,57.3,15.7833333333333,1.2,94.4,9.4175,782.7,91.4,,2269.8,,54.7,LK Teltow-Fläming
14628,13,5.54833333333333,52.6,58.5,5.3,1.17,43.1,,14.9781533074141,9.24,1.8,26,2.6,24.5466666666667,6.07166666666667,94.6,78.4,41.2,84.1,308,9.5,8.4,9.1,418,20400,28.9,9.4,32.6,643,38.4,4.5,7.9,0.19,2065,88.3,4,,12.6,149,7.625,7.68166666666667,,10.65,-0.1,90.7,6.18166666666667,1578.5,91.3,,1946,,51.7,LK Sächsische Schweiz-Osterzgebirge
12073,13.6,11.1241666666667,62.2,57.9,11.6,2.25,83.3,17.9,21.0193442561894,17.04,2.3,32.3,-3,58.0483333333333,9.47,98.1,75.9,44.6,82.4,89,12.1,3,16,414,23900,33.4,6.5,14.7,891.7,51.9,4.5,15.4,0.41,2109,87.1,4,,9.1,39,12.1466666666667,10.1341666666667,17.9,15.0666666666667,-2.3,64.7,11.125,603.9,94.2,,2014.5,,54.3,LK Uckermark
13003,13.4,3.89,73,64.2,24.3,,99.1,91,9.69808253358925,5.57166666666667,3.8,43.7,5.8,2.95833333333333,3.70833333333333,103.5,77.3,37.4,83.7,256,10.9,3.8,12.2,476,34900,25.5,39.9,28.8,1372.6,45.8,5.6,10.9,-1.02,2577,47.6,5,1.7,18.3,1126,4.685,5.265,91,4.8,1.2,56.9,4.01333333333333,2826.3,68.8,-1.28,2267.3,3.88333333333333,58.2,SK Rostock
13004,12.9,4.25,159.5,83.6,38.9,,99.1,105,7.96561074406166,4.29,4.2,,5.9,2.13666666666667,3.51333333333333,100.4,75.6,42.3,82.7,172,,2.9,12.1,523,35700,23.1,30.9,31.8,2381.9,45,6.5,11.2,,2620,36.7,4,2.2,16.6,706,4.925,4.995,105,5.65,0.9,,5.60166666666667,2282.1,76.1,-3.6,2286.3,4.06666666666667,56.9,SK Schwerin
14713,16,2.80833333333333,73.5,63.4,20.8,,96.6,119.4,5.73257018553393,3.41666666666667,6.1,34.9,20.3,1.585,2.775,96.2,77.7,41.4,83.3,754,13.4,5.8,12,508,33800,28.7,52.5,34.2,1229.6,37.1,5.7,10.2,-1.85,2549,41.7,5,5.6,21.4,1831,3.10166666666667,3.58333333333333,119.4,4.95,6.8,87.4,2.675,3484.3,58.5,0.02,2227.5,2.6,47.4,SK Leipzig
13071,12.6,10.4416666666667,62.7,73,8.6,1.98,52.7,42.8,20.3898460263487,12.245,1.6,33.9,-2.3,35.9166666666667,9.44,96.3,76.6,43.6,83.1,64,12.6,2.1,14.2,416,23500,28.2,6.6,23.1,1651.2,48.7,4.9,13.2,0.55,2126,82.4,1,,11,48,12.0383333333333,10.7508333333333,42.8,11.5333333333333,-1.8,77.4,10.2016666666667,730,94.6,,2018.3,,54.9,LK Mecklenburgische Seenplatte
13072,14.5,8.49833333333333,38.2,57.6,7.3,1.5,42.9,65.8,17.7241783644769,11.2983333333333,1.8,29.3,2.1,31.8,8.00333333333333,92.4,77.2,44.2,83.1,87,10.7,3.6,9.8,462,21900,24.3,8.3,27,1009.7,48.7,4.9,8.7,0.74,2043,86.1,1,,10.5,62,9.845,9.455,65.8,8.93333333333333,0,63.5,8.31833333333333,746.4,93,,1889.4,,56.5,LK Rostock
13073,13.9,7.72,54.4,68,8.7,1.7,39.9,54.4,18.9432744225418,11.4066666666667,2.1,26.8,2.1,30.4716666666667,7.13,95.8,76.6,44,82.5,74,10.1,0.4,13.5,403,20700,25.5,8.6,21.2,1476,53.3,4.7,12.8,0.6,1993,84.9,1,,9.5,70,9.51,9.13833333333333,54.4,10.1333333333333,-0.6,49.7,7.33833333333333,813.3,93,,1910.4,,56,LK Vorpommern-Rügen
13074,15.2,8.47833333333333,37.8,63.7,15.7,,38.9,46.2,16.9036753085324,9.21666666666667,2.2,,0.4,24.905,7.05166666666667,95.1,76.9,43.1,82.8,139,,4,10.6,430,20700,20.4,8.7,27.6,1355.8,52,5.5,9.3,,2287,84.9,4,,11,73,9.53333333333333,9.535,46.2,8.61666666666667,-0.4,,6.66833333333333,843.8,93.2,,2024,,55.5,LK Nordwestmecklenburg
14522,12.6,5.33666666666667,46.1,56.3,4.9,1.19,45.4,49,12.2611806958227,7.29666666666667,1.9,28.7,-2.8,28.835,5.55333333333333,96.8,77.7,42.1,83.8,271,9.4,10,9,448,23900,30.3,10.9,31.1,515.2,38.5,3.9,7.9,0.22,2038,87,4,,12.5,148,6.64833333333333,6.50666666666667,49,8.03333333333333,-2.3,94.1,5.43666666666667,1357.4,89.9,,1983.9,,52.2,LK Mittelsachsen
13075,13.6,9.11666666666667,95.8,67.7,11.7,1.97,61.3,35.1,19.6346163318229,12.015,3,30.6,-0.1,39.9816666666667,8.45666666666667,96.9,76,43.7,82.3,81,12.2,1.3,14,368,20700,32.7,8.1,25.9,1944.5,41.5,5,13.6,0.56,2060,82.9,1,,12.3,61,10.2925,10.0733333333333,35.1,9.66666666666667,-1.4,64.9,8.74,748.6,93.1,,1932.1,,57,LK Vorpommern-Greifswald
15002,15.2,2.5525,127.7,68.4,16.3,,83.9,79.8,6.23021391867739,3.86166666666667,5,36.5,6,1.58,2.6125,96.1,76.6,40.6,82.2,456,11.6,1.8,12.4,396,27100,30.4,53.1,29,1941.1,40.6,6,11.9,-1.53,2621,42.7,5,-0.7,20.1,1722,3.17,3.37666666666667,79.8,4.99166666666667,0.9,98.1,2.81666666666667,3243.7,61.8,-3.35,2174.7,2.46666666666667,52.8,SK Halle
13076,15.9,9.06666666666667,44.4,61.1,11.7,1.69,23.4,37.5,18.8883212158106,10.3683333333333,3,30.3,1,39.225,8.27333333333333,92.2,76.6,44.6,82.4,90,12.1,5.2,9,472,20500,26.5,7.4,26.5,1116.4,47,5.3,8.4,0.77,2088,87.7,1,,7.8,45,10.605,10.44,37.5,10.1,-0.4,64.4,9.14666666666667,604.4,93.9,,1898.7,,53.4,LK Ludwigslust-Parchim
14511,13.4,2.99666666666667,95.6,64.1,15.5,,83.5,49.5,6.98170532524911,3.875,4.6,32.1,7.7,1.53416666666667,3.35333333333333,94.9,77.5,41.5,83.2,485,11.9,8.5,11,523,32100,26.5,44.4,34.9,876.1,38.6,5.1,9.9,-1.06,2421,53.8,5,17.1,18.5,1103,3.70333333333333,3.92916666666667,49.5,6.78333333333333,1.2,67.2,2.905,2482.4,65,-4.88,2157.6,2.56666666666667,48.2,SK Chemnitz
15003,12.4,3.94166666666667,100.6,65,17.8,,89,92.3,7.67298862369515,4.14666666666667,4.9,37.1,7,1.85166666666667,3.40833333333333,95.5,76.8,41.5,83.1,357,10.9,4.3,11.8,519,31900,20,45.6,40.1,793.6,39.9,6.3,11.4,-1,2543,47,5,-0.9,17.1,1156,4.18833333333333,5.175,92.3,6.25,1.5,115.2,3.57666666666667,2533.1,66.9,-2.73,2172.7,3.23333333333333,57.2,SK Magdeburg
14523,13,5.11333333333333,73.1,64.5,5.6,1.45,70.3,36.7,12.2287821200525,8.23833333333333,1.7,29,-1.8,15.5908333333333,5.9,95.4,76.8,44.7,82.9,207,7.2,8.6,9,419,22400,29.5,11.1,37.6,923.1,32.9,4.4,7.7,0.3,2031,85.9,4,,11.1,165,6.45666666666667,5.975,36.7,10.0833333333333,-2.5,101.3,5.36166666666667,1485.2,89.9,,1941.7,,46.9,LK Vogtlandkreis
14524,13.2,3.9775,63.5,61.5,5.5,1.49,83.1,31.1,8.68777155087094,5.91,1.8,31.8,-1.9,11.44,4.42,95.8,77.2,42.5,83.2,343,9.6,16.9,9,485,27100,29.9,17.5,32.5,639.1,37.6,4.2,7.6,-0.12,2284,79.6,4,,11.5,343,5.04916666666667,4.91166666666667,31.1,6.8,-2.4,128.3,4.18666666666667,1957.3,84,,2110.8,,48.7,LK Zwickau
14612,12.1,2.77666666666667,68.7,57.6,14.8,,96.6,152.8,6.33588912470255,3.74,4.7,37.3,9.7,1.57666666666667,2.98333333333333,100.7,79.8,37.6,84.9,740,8.5,7.9,9.5,538,34300,24.5,41,35.4,0,40.2,5.6,8.4,-1.64,2782,55.1,5,2.5,25.4,1634,3.36333333333333,3.67833333333333,152.8,5.6,3.6,115.5,2.86333333333333,3983.2,64.6,1.98,2369.5,2.56666666666667,53.6,SK Dresden
14625,13.4,5.515,57.5,64.9,4.9,1.21,69.3,,13.0141293197368,8.69166666666667,1.3,29.2,-3.3,14.4966666666667,5.89,96.8,77.2,41.7,83.9,207,8.5,7.2,10,436,23100,28.4,10.5,26.7,638.4,44.9,4.1,8.8,0.36,2078,80.9,4,,12.1,128,7.69666666666667,7.67166666666667,,8.95,-2.2,51.3,5.585,1218.6,90.4,,1974.9,,52.6,LK Bautzen
14626,13.2,6.06,74.5,62.6,6.4,1.8,29.8,11.9,14.5993074771639,11.9816666666667,2.4,23.4,-3.3,27.6183333333333,6.585,95.7,76.8,45.6,82.7,154,10.7,5,12.7,377,24700,30.1,12.7,27.9,883.7,42,4.2,11.8,0.36,2000,79.8,4,,12.4,124,7.82,7.59333333333333,11.9,10.35,-2.8,72.6,6.67833333333333,974.2,88.8,,1933.3,,47,LK Görlitz
14627,12,5.82166666666667,49.5,65.2,7,1.29,30,24,12.2778162045409,7.42333333333333,1.7,26.5,0.2,28.6716666666667,5.80416666666667,98.3,78.1,42.6,84,271,8.4,9.5,9.8,465,24600,31.1,12.3,26.8,863.6,42.2,4.7,9.1,0.17,2209,84.3,4,,12.7,168,8.37166666666667,7.40916666666667,24,7.63333333333333,-1,128.9,5.74833333333333,1359.1,88.8,,2093,,53.4,LK Meißen
14729,13.9,5.34083333333333,43.6,62.1,6.4,1.57,38,50.9,10.9350991235392,7.15,1.4,25.7,0,22.6841666666667,5.3,97.3,77.6,44,83.5,331,8.3,6,9.8,452,23500,27.9,13.4,30.7,838.6,41.4,4.7,7.9,0.15,2049,76.5,4,,10.7,156,6.46666666666667,6.06833333333333,50.9,6.6,-1.3,121.5,5.41333333333333,1164.2,88.7,,1987.1,,56.9,LK Leipzig
15001,9.8,4.43333333333333,114,60.2,14.6,,85.5,49,10.5085386237724,6.03166666666667,3,,-2.7,2.05,4.53666666666667,95.6,76.6,45.6,81.4,213,,7.5,12.3,451,27300,27.8,20.9,40.2,596.4,32,4.6,11.6,,2427,75.6,4,0.7,13.8,339,5.21333333333333,5.76166666666667,49,6.48333333333333,-2.8,,6.23833333333333,1627.5,86,-7.88,2184.7,4.31666666666667,59.2,SK Dessau-Roßlau
15081,14.9,8.68666666666667,50,48.8,9.1,2.14,44.8,18.2,19.8553797905072,12.3666666666667,2.3,25,-2.5,50.2133333333333,8.16333333333333,94.1,75.2,47.3,81.3,84,13,2.4,9.7,454,21900,22.9,7.1,33.3,1100.5,43.9,5.2,8.7,0.94,2046,91.4,1,,8.4,38,10.595,13.5316666666667,18.2,10.6666666666667,-1.8,94.5,10.1766666666667,532,94.4,,1945.6,,55.4,LK Altmarkkreis Salzwedel
15082,10.8,6.07,53.9,66,8.8,1.97,30.8,18.5,13.5396807156787,9.865,2.2,27.9,-4.6,21.1283333333333,6.23416666666667,95.6,75.6,44.8,81.8,202,11.5,11.1,11.8,450,25100,29.5,12.2,25.7,2101,44.8,4.8,10.8,0.28,2108,83.8,4,,10.6,114,7.6525,7.64166666666667,18.5,8.98333333333333,-3.4,91.8,7.4525,931.2,91.2,,2061.9,,57.5,LK Anhalt-Bitterfeld
15083,11.7,6.15833333333333,37.1,57.9,7.8,1.25,33.4,28.1,15.5285135095323,8.93,1.8,24.3,-1.4,24.9858333333333,6.45666666666667,97,76.2,46.5,82.7,174,8.7,10.4,8.4,637,25800,20.7,9.7,33.5,616.8,45.8,5.2,7.8,0.74,2300,88.1,1,,8.7,73,6.96666666666667,9.59083333333333,28.1,9.06666666666667,-1.4,108.2,7.38333333333333,749.2,92.2,,2121.8,,63.1,LK Börde
15084,12.2,5.47,58.5,66.3,7.6,1.81,38.5,33.6,12.859066532435,8.12333333333333,3,32.1,-1.8,27.6908333333333,5.8,98.2,76.6,44.2,82.8,255,11.7,3.1,12.9,432,21800,23,13.4,29.5,1240.6,47.4,4.4,11.1,0.31,2209,83,4,,9.6,130,6.42,7.36083333333333,33.6,9.5,-2.2,79.1,5.71166666666667,972.5,90.1,,2042,,59.2,LK Burgenlandkreis
15085,13.8,5.68166666666667,74.8,58.3,7.5,1.71,69.7,40.4,15.9850868199597,8.355,1.8,27.7,-2.3,46.3066666666667,5.70666666666667,96.8,75.8,46,82,169,8,7.1,9.8,414,21200,23.8,9.8,31.2,1982.4,45,5,8.3,0.56,2232,88.5,1,,9.5,104,6.54666666666667,6.90416666666667,40.4,8.46666666666667,-2.5,102.8,6.27333333333333,1059.8,92.3,,1994.4,,58.2,LK Harz
